ID,Kategoria,Wartosc,Data
16096,A,517.268737394886,2025-01-12 04:16:00
16097,D,432.45254877008153,2025-01-12 04:17:00
16098,A,250.81968135633846,2025-01-12 04:18:00
16099,B,844.168705920092,2025-01-12 04:19:00
16100,A,685.1582825431354,2025-01-12 04:20:00
16101,B,19.804010450711118,2025-01-12 04:21:00
16102,D,354.8648281743564,2025-01-12 04:22:00
16103,D,690.1308194032265,2025-01-12 04:23:00
16104,A,407.3419525326163,2025-01-12 04:24:00
16105,D,545.2653505308748,2025-01-12 04:25:00
16106,A,650.9035167581683,2025-01-12 04:26:00
16107,D,855.5789415344248,2025-01-12 04:27:00
16108,A,183.12500555547973,2025-01-12 04:28:00
16109,A,102.1211053417549,2025-01-12 04:29:00
16110,C,528.3306984202965,2025-01-12 04:30:00
16111,D,378.15907840902753,2025-01-12 04:31:00
16112,D,915.1122843422004,2025-01-12 04:32:00
16113,D,369.30489935448765,2025-01-12 04:33:00
16114,A,105.7181637323149,2025-01-12 04:34:00
16115,D,879.5174556922252,2025-01-12 04:35:00
16116,A,399.07116232360363,2025-01-12 04:36:00
16117,B,964.1947241909639,2025-01-12 04:37:00
16118,A,625.2821673879297,2025-01-12 04:38:00
16119,A,684.7293748683766,2025-01-12 04:39:00
16120,A,709.0240440276762,2025-01-12 04:40:00
16121,A,479.387540147257,2025-01-12 04:41:00
16122,D,215.76035261479453,2025-01-12 04:42:00
16123,D,105.48953098851655,2025-01-12 04:43:00
16124,B,717.3413270012354,2025-01-12 04:44:00
16125,B,670.6074980617852,2025-01-12 04:45:00
16126,B,78.38884724445062,2025-01-12 04:46:00
16127,C,650.121910171887,2025-01-12 04:47:00
16128,D,299.1409215140669,2025-01-12 04:48:00
16129,D,177.75386216615263,2025-01-12 04:49:00
16130,B,630.7653083223552,2025-01-12 04:50:00
16131,A,754.7632926537402,2025-01-12 04:51:00
16132,B,507.3120534931802,2025-01-12 04:52:00
16133,D,461.98364167560703,2025-01-12 04:53:00
16134,A,375.13657892492,2025-01-12 04:54:00
16135,A,709.8647088742158,2025-01-12 04:55:00
16136,D,388.00572249701395,2025-01-12 04:56:00
16137,B,146.86734495402888,2025-01-12 04:57:00
16138,D,476.78835238991167,2025-01-12 04:58:00
16139,A,180.2386928909999,2025-01-12 04:59:00
16140,D,854.7424466540184,2025-01-12 05:00:00
16141,C,103.58242110900461,2025-01-12 05:01:00
16142,C,174.48631749826893,2025-01-12 05:02:00
16143,C,610.9755955560952,2025-01-12 05:03:00
16144,B,671.3947602759628,2025-01-12 05:04:00
16145,C,612.1945542807438,2025-01-12 05:05:00
16146,C,634.330794763912,2025-01-12 05:06:00
16147,A,452.46178438085917,2025-01-12 05:07:00
16148,C,583.4714786254863,2025-01-12 05:08:00
16149,C,949.4658212604583,2025-01-12 05:09:00
16150,D,122.99279152973163,2025-01-12 05:10:00
16151,D,971.8520238701553,2025-01-12 05:11:00
16152,C,732.5476874990411,2025-01-12 05:12:00
16153,A,398.60814512497944,2025-01-12 05:13:00
16154,D,610.7612481371388,2025-01-12 05:14:00
16155,B,721.5288389725107,2025-01-12 05:15:00
16156,B,353.4681966075989,2025-01-12 05:16:00
16157,A,440.57098388047535,2025-01-12 05:17:00
16158,D,79.7636243564337,2025-01-12 05:18:00
16159,B,742.7951383945804,2025-01-12 05:19:00
16160,C,965.1995915934572,2025-01-12 05:20:00
16161,B,62.77059238721539,2025-01-12 05:21:00
16162,C,326.88065676724966,2025-01-12 05:22:00
16163,C,561.1229666924972,2025-01-12 05:23:00
16164,D,77.69086722687446,2025-01-12 05:24:00
16165,A,853.3394459309537,2025-01-12 05:25:00
16166,B,417.7182065801246,2025-01-12 05:26:00
16167,D,193.63405195452776,2025-01-12 05:27:00
16168,B,211.0700275522388,2025-01-12 05:28:00
16169,C,484.90667036063695,2025-01-12 05:29:00
16170,A,507.7645684426413,2025-01-12 05:30:00
16171,C,532.1561737413683,2025-01-12 05:31:00
16172,A,786.3851154732127,2025-01-12 05:32:00
16173,A,65.49091448721589,2025-01-12 05:33:00
16174,B,734.0512563718655,2025-01-12 05:34:00
16175,A,127.66121621184645,2025-01-12 05:35:00
16176,C,253.19717814712607,2025-01-12 05:36:00
16177,A,189.66144904386596,2025-01-12 05:37:00
16178,D,88.16899339462847,2025-01-12 05:38:00
16179,B,413.8296015934733,2025-01-12 05:39:00
16180,D,951.1779728402424,2025-01-12 05:40:00
16181,D,601.7843907711778,2025-01-12 05:41:00
16182,A,61.0937233443708,2025-01-12 05:42:00
16183,B,484.2626054994028,2025-01-12 05:43:00
16184,C,572.0150367495572,2025-01-12 05:44:00
16185,C,474.9783562266934,2025-01-12 05:45:00
16186,D,29.84788893751855,2025-01-12 05:46:00
16187,B,635.5186921748832,2025-01-12 05:47:00
16188,D,956.7422994716458,2025-01-12 05:48:00
16189,B,3.6663303659980606,2025-01-12 05:49:00
16190,D,571.2754567484748,2025-01-12 05:50:00
16191,A,190.33267989491688,2025-01-12 05:51:00
16192,B,360.23914475448925,2025-01-12 05:52:00
16193,C,274.5411883171306,2025-01-12 05:53:00
16194,A,451.73868237568047,2025-01-12 05:54:00
16195,D,626.8798555554397,2025-01-12 05:55:00
16196,B,316.50019413446574,2025-01-12 05:56:00
16197,B,714.3867963154802,2025-01-12 05:57:00
16198,C,901.5320289004994,2025-01-12 05:58:00
16199,C,470.096729969647,2025-01-12 05:59:00
16200,D,702.441768933233,2025-01-12 06:00:00
16201,B,845.832771069934,2025-01-12 06:01:00
16202,D,668.0393058045171,2025-01-12 06:02:00
16203,D,662.5665033584933,2025-01-12 06:03:00
16204,A,721.339718837251,2025-01-12 06:04:00
16205,A,942.3499381734233,2025-01-12 06:05:00
16206,B,99.27902656519282,2025-01-12 06:06:00
16207,C,555.58516158677,2025-01-12 06:07:00
16208,D,780.9511053284496,2025-01-12 06:08:00
16209,A,134.85059633154017,2025-01-12 06:09:00
16210,D,372.1072174495729,2025-01-12 06:10:00
16211,D,64.32096329591508,2025-01-12 06:11:00
16212,A,241.85835792704214,2025-01-12 06:12:00
16213,D,359.18267285692696,2025-01-12 06:13:00
16214,D,999.4363604507084,2025-01-12 06:14:00
16215,B,563.4084377224108,2025-01-12 06:15:00
16216,A,543.4213158513637,2025-01-12 06:16:00
16217,C,927.114254751917,2025-01-12 06:17:00
16218,D,780.920196119728,2025-01-12 06:18:00
16219,C,339.11291963767263,2025-01-12 06:19:00
16220,B,862.1548130375762,2025-01-12 06:20:00
16221,D,386.83823761087143,2025-01-12 06:21:00
16222,D,29.535321775407187,2025-01-12 06:22:00
16223,D,785.3868707351292,2025-01-12 06:23:00
16224,A,865.9087820886991,2025-01-12 06:24:00
16225,D,18.056182777776986,2025-01-12 06:25:00
16226,A,139.35966526858311,2025-01-12 06:26:00
16227,C,624.3553956739357,2025-01-12 06:27:00
16228,D,191.63379907353772,2025-01-12 06:28:00
16229,C,366.22740766802184,2025-01-12 06:29:00
16230,D,356.7791506165173,2025-01-12 06:30:00
16231,B,717.8273653549946,2025-01-12 06:31:00
16232,C,371.02361253323136,2025-01-12 06:32:00
16233,C,678.977306732543,2025-01-12 06:33:00
16234,A,512.5676361508533,2025-01-12 06:34:00
16235,A,146.97354157166654,2025-01-12 06:35:00
16236,C,608.3196808947199,2025-01-12 06:36:00
16237,A,963.8138311436925,2025-01-12 06:37:00
16238,A,129.97863567098833,2025-01-12 06:38:00
16239,A,226.7820491027156,2025-01-12 06:39:00
16240,D,494.0929160208504,2025-01-12 06:40:00
16241,C,767.6311841550493,2025-01-12 06:41:00
16242,B,790.4020508631141,2025-01-12 06:42:00
16243,B,532.4122038553896,2025-01-12 06:43:00
16244,A,852.3457977105239,2025-01-12 06:44:00
16245,C,382.7568104029324,2025-01-12 06:45:00
16246,C,383.7251706969729,2025-01-12 06:46:00
16247,C,631.0065144276624,2025-01-12 06:47:00
16248,A,352.5556452529107,2025-01-12 06:48:00
16249,A,455.52974611926487,2025-01-12 06:49:00
16250,D,17.926735872532905,2025-01-12 06:50:00
16251,C,396.4606781374894,2025-01-12 06:51:00
16252,C,948.5241346446498,2025-01-12 06:52:00
16253,D,434.23385681091906,2025-01-12 06:53:00
16254,C,470.8826064596973,2025-01-12 06:54:00
16255,D,369.68501571762044,2025-01-12 06:55:00
16256,C,450.43890388819676,2025-01-12 06:56:00
16257,D,698.9125798568359,2025-01-12 06:57:00
16258,B,520.04705272492,2025-01-12 06:58:00
16259,D,712.7086672761684,2025-01-12 06:59:00
16260,A,739.7920576036379,2025-01-12 07:00:00
16261,C,844.9787375701698,2025-01-12 07:01:00
16262,C,359.4016809586824,2025-01-12 07:02:00
16263,B,6.88627888645732,2025-01-12 07:03:00
16264,D,305.13252553535307,2025-01-12 07:04:00
16265,A,939.6168222756436,2025-01-12 07:05:00
16266,D,779.6628221547662,2025-01-12 07:06:00
16267,A,730.3965525167356,2025-01-12 07:07:00
16268,A,498.16990352418713,2025-01-12 07:08:00
16269,A,420.77506294972113,2025-01-12 07:09:00
16270,C,42.8120190441047,2025-01-12 07:10:00
16271,A,951.819723215913,2025-01-12 07:11:00
16272,B,577.5748580444265,2025-01-12 07:12:00
16273,D,200.12339507108956,2025-01-12 07:13:00
16274,D,167.55933574281212,2025-01-12 07:14:00
16275,B,90.79732500172055,2025-01-12 07:15:00
16276,A,925.1088966631262,2025-01-12 07:16:00
16277,C,96.40382436408935,2025-01-12 07:17:00
16278,D,357.45702374058783,2025-01-12 07:18:00
16279,C,637.0546477071658,2025-01-12 07:19:00
16280,A,935.6229355165412,2025-01-12 07:20:00
16281,B,972.9924869690922,2025-01-12 07:21:00
16282,D,241.29937347652685,2025-01-12 07:22:00
16283,A,487.53789568899174,2025-01-12 07:23:00
16284,B,803.0771651118646,2025-01-12 07:24:00
16285,B,871.6207585171863,2025-01-12 07:25:00
16286,B,276.05715573043165,2025-01-12 07:26:00
16287,B,477.2870380544033,2025-01-12 07:27:00
16288,C,148.50302773120816,2025-01-12 07:28:00
16289,B,660.238819848396,2025-01-12 07:29:00
16290,B,507.66164867559917,2025-01-12 07:30:00
16291,C,915.0981497098838,2025-01-12 07:31:00
16292,C,84.37297363129458,2025-01-12 07:32:00
16293,C,203.58546656639797,2025-01-12 07:33:00
16294,D,833.8495400981224,2025-01-12 07:34:00
16295,D,461.3281182876561,2025-01-12 07:35:00
16296,A,330.931281740239,2025-01-12 07:36:00
16297,B,11.476680445554944,2025-01-12 07:37:00
16298,B,423.4525399050505,2025-01-12 07:38:00
16299,D,144.55509866841655,2025-01-12 07:39:00
16300,B,952.7223122842112,2025-01-12 07:40:00
16301,C,780.1408792921142,2025-01-12 07:41:00
16302,C,783.0464244457969,2025-01-12 07:42:00
16303,D,18.088167801528332,2025-01-12 07:43:00
16304,A,527.0763223789967,2025-01-12 07:44:00
16305,B,193.7655332761603,2025-01-12 07:45:00
16306,C,628.1586914517842,2025-01-12 07:46:00
16307,C,740.7697106225573,2025-01-12 07:47:00
16308,B,881.7297085493256,2025-01-12 07:48:00
16309,A,624.2853256841611,2025-01-12 07:49:00
16310,D,836.2569537223527,2025-01-12 07:50:00
16311,D,730.0938020977148,2025-01-12 07:51:00
16312,B,520.9713470748072,2025-01-12 07:52:00
16313,A,96.95655494588607,2025-01-12 07:53:00
16314,C,854.7365364068248,2025-01-12 07:54:00
16315,C,950.5459938517781,2025-01-12 07:55:00
16316,A,603.8770246471016,2025-01-12 07:56:00
16317,B,781.2614724123944,2025-01-12 07:57:00
16318,C,30.349026802290236,2025-01-12 07:58:00
16319,C,47.31295889895859,2025-01-12 07:59:00
16320,B,160.6521969566953,2025-01-12 08:00:00
16321,D,823.2296834011282,2025-01-12 08:01:00
16322,C,168.14740881819756,2025-01-12 08:02:00
16323,D,325.3010008106697,2025-01-12 08:03:00
16324,B,83.82241216689712,2025-01-12 08:04:00
16325,B,198.68160975139736,2025-01-12 08:05:00
16326,C,50.08445852137922,2025-01-12 08:06:00
16327,C,616.4526788209995,2025-01-12 08:07:00
16328,C,720.257467482169,2025-01-12 08:08:00
16329,C,227.5888274249509,2025-01-12 08:09:00
16330,A,202.55051606450257,2025-01-12 08:10:00
16331,C,52.000578355256735,2025-01-12 08:11:00
16332,C,690.1760469835167,2025-01-12 08:12:00
16333,D,144.77998352629407,2025-01-12 08:13:00
16334,D,849.9030553191757,2025-01-12 08:14:00
16335,B,221.02214430130408,2025-01-12 08:15:00
16336,B,389.2323913179816,2025-01-12 08:16:00
16337,C,799.261186897993,2025-01-12 08:17:00
16338,A,282.1085539078148,2025-01-12 08:18:00
16339,B,468.8737900742903,2025-01-12 08:19:00
16340,C,854.251715986268,2025-01-12 08:20:00
16341,B,553.3857137585629,2025-01-12 08:21:00
16342,D,595.138596566732,2025-01-12 08:22:00
16343,D,920.4152428279916,2025-01-12 08:23:00
16344,D,586.9808659500849,2025-01-12 08:24:00
16345,D,410.46539373525957,2025-01-12 08:25:00
16346,B,214.24087942045566,2025-01-12 08:26:00
16347,C,645.9462850458307,2025-01-12 08:27:00
16348,A,528.7050707659583,2025-01-12 08:28:00
16349,C,370.2535023578654,2025-01-12 08:29:00
16350,B,780.5968009071322,2025-01-12 08:30:00
16351,A,553.6905954001282,2025-01-12 08:31:00
16352,A,826.7279654593895,2025-01-12 08:32:00
16353,A,881.24044779844,2025-01-12 08:33:00
16354,C,787.6646974580337,2025-01-12 08:34:00
16355,A,194.0126385807911,2025-01-12 08:35:00
16356,B,128.29535651900937,2025-01-12 08:36:00
16357,B,224.13391911552415,2025-01-12 08:37:00
16358,B,303.3856184472975,2025-01-12 08:38:00
16359,D,767.8859852432389,2025-01-12 08:39:00
16360,A,377.7662412225777,2025-01-12 08:40:00
16361,D,128.38970956281713,2025-01-12 08:41:00
16362,A,193.31524543828272,2025-01-12 08:42:00
16363,D,372.79763403061463,2025-01-12 08:43:00
16364,D,672.9140157386162,2025-01-12 08:44:00
16365,A,788.5483946624784,2025-01-12 08:45:00
16366,C,361.67285920629087,2025-01-12 08:46:00
16367,A,281.18134346366054,2025-01-12 08:47:00
16368,D,340.90598009244235,2025-01-12 08:48:00
16369,B,456.75474911191617,2025-01-12 08:49:00
16370,A,204.27725522567331,2025-01-12 08:50:00
16371,A,230.22575672363098,2025-01-12 08:51:00
16372,C,158.6107024468405,2025-01-12 08:52:00
16373,D,779.3218116499935,2025-01-12 08:53:00
16374,C,797.2174739193016,2025-01-12 08:54:00
16375,D,822.3573969325438,2025-01-12 08:55:00
16376,C,730.6879392119151,2025-01-12 08:56:00
16377,B,255.91248203735628,2025-01-12 08:57:00
16378,C,889.8771242141836,2025-01-12 08:58:00
16379,C,642.9071069692071,2025-01-12 08:59:00
16380,C,531.1980013136485,2025-01-12 09:00:00
16381,A,48.40207061484569,2025-01-12 09:01:00
16382,A,477.8722027327699,2025-01-12 09:02:00
16383,A,580.1781400970937,2025-01-12 09:03:00
16384,D,604.8521530087073,2025-01-12 09:04:00
16385,C,290.0836798063624,2025-01-12 09:05:00
16386,B,360.7388856339898,2025-01-12 09:06:00
16387,B,306.9396937506599,2025-01-12 09:07:00
16388,D,626.8904284886813,2025-01-12 09:08:00
16389,B,56.37329186232676,2025-01-12 09:09:00
16390,A,866.3662647741471,2025-01-12 09:10:00
16391,B,720.0603518150407,2025-01-12 09:11:00
16392,A,210.00357470462805,2025-01-12 09:12:00
16393,C,661.16195543037,2025-01-12 09:13:00
16394,C,511.3357992896611,2025-01-12 09:14:00
16395,D,413.0166594267245,2025-01-12 09:15:00
16396,C,746.4332165380972,2025-01-12 09:16:00
16397,D,583.4723612086534,2025-01-12 09:17:00
16398,C,843.671088776198,2025-01-12 09:18:00
16399,C,74.37312407138785,2025-01-12 09:19:00
16400,B,825.9079006770804,2025-01-12 09:20:00
16401,A,486.2634167005022,2025-01-12 09:21:00
16402,B,239.07902138799685,2025-01-12 09:22:00
16403,D,589.2696080746472,2025-01-12 09:23:00
16404,B,38.67619949109225,2025-01-12 09:24:00
16405,D,273.0670238472307,2025-01-12 09:25:00
16406,B,331.6408436330572,2025-01-12 09:26:00
16407,A,283.45054806799044,2025-01-12 09:27:00
16408,B,207.74249897292708,2025-01-12 09:28:00
16409,D,772.2315041223441,2025-01-12 09:29:00
16410,A,537.6366903514595,2025-01-12 09:30:00
16411,A,966.9282525322418,2025-01-12 09:31:00
16412,A,81.85464952762267,2025-01-12 09:32:00
16413,B,37.34244210089754,2025-01-12 09:33:00
16414,B,787.606099179024,2025-01-12 09:34:00
16415,A,426.4290419825747,2025-01-12 09:35:00
16416,B,646.039813649387,2025-01-12 09:36:00
16417,C,332.38582150262107,2025-01-12 09:37:00
16418,A,37.23960305818586,2025-01-12 09:38:00
16419,C,761.4011371240084,2025-01-12 09:39:00
16420,B,209.55546500782972,2025-01-12 09:40:00
16421,B,420.49665907925805,2025-01-12 09:41:00
16422,C,119.76201141173648,2025-01-12 09:42:00
16423,A,721.7553986984483,2025-01-12 09:43:00
16424,C,210.65246901669553,2025-01-12 09:44:00
16425,B,96.91208936279571,2025-01-12 09:45:00
16426,C,405.54581492483555,2025-01-12 09:46:00
16427,B,260.88806629059536,2025-01-12 09:47:00
16428,B,637.2269904756728,2025-01-12 09:48:00
16429,A,3.38470290170656,2025-01-12 09:49:00
16430,B,507.8213955326432,2025-01-12 09:50:00
16431,B,112.22449343183361,2025-01-12 09:51:00
16432,A,906.1197481999187,2025-01-12 09:52:00
16433,C,617.4869737664237,2025-01-12 09:53:00
16434,D,323.8566052166696,2025-01-12 09:54:00
16435,D,574.8416614404781,2025-01-12 09:55:00
16436,A,114.04623334607633,2025-01-12 09:56:00
16437,A,11.11560884207574,2025-01-12 09:57:00
16438,A,764.1095658753084,2025-01-12 09:58:00
16439,A,593.0690548113572,2025-01-12 09:59:00
16440,B,515.1613136372107,2025-01-12 10:00:00
16441,C,225.72021243835894,2025-01-12 10:01:00
16442,A,811.0585340526471,2025-01-12 10:02:00
16443,B,355.8632557982707,2025-01-12 10:03:00
16444,C,825.4431187881053,2025-01-12 10:04:00
16445,D,134.99574332689514,2025-01-12 10:05:00
16446,C,940.9658529205626,2025-01-12 10:06:00
16447,D,491.19305022493,2025-01-12 10:07:00
16448,C,348.65920707985185,2025-01-12 10:08:00
16449,C,564.3219032848126,2025-01-12 10:09:00
16450,D,194.4554226919596,2025-01-12 10:10:00
16451,A,500.5176242511582,2025-01-12 10:11:00
16452,C,121.61751781457531,2025-01-12 10:12:00
16453,D,982.5104626608024,2025-01-12 10:13:00
16454,D,629.1665484927862,2025-01-12 10:14:00
16455,A,559.3999300621894,2025-01-12 10:15:00
16456,A,184.7590846545324,2025-01-12 10:16:00
16457,D,608.5143847467973,2025-01-12 10:17:00
16458,A,43.696088815714404,2025-01-12 10:18:00
16459,C,657.4300784558885,2025-01-12 10:19:00
16460,C,107.86241769969385,2025-01-12 10:20:00
16461,C,920.8501105279618,2025-01-12 10:21:00
16462,A,759.91522135562,2025-01-12 10:22:00
16463,A,601.3941381052308,2025-01-12 10:23:00
16464,A,726.4990331457745,2025-01-12 10:24:00
16465,A,762.3080675401831,2025-01-12 10:25:00
16466,D,66.54905205581663,2025-01-12 10:26:00
16467,D,367.3041478857714,2025-01-12 10:27:00
16468,D,46.79199791902877,2025-01-12 10:28:00
16469,C,85.7891399648949,2025-01-12 10:29:00
16470,A,224.8971591906773,2025-01-12 10:30:00
16471,B,668.7107222623232,2025-01-12 10:31:00
16472,B,714.568022487433,2025-01-12 10:32:00
16473,A,277.4812736044887,2025-01-12 10:33:00
16474,A,190.2830479986981,2025-01-12 10:34:00
16475,B,773.8150115551407,2025-01-12 10:35:00
16476,A,859.0822450630941,2025-01-12 10:36:00
16477,A,148.3582950493082,2025-01-12 10:37:00
16478,B,99.23010642691222,2025-01-12 10:38:00
16479,D,360.0091331773014,2025-01-12 10:39:00
16480,B,307.6324980394183,2025-01-12 10:40:00
16481,C,172.86704054750425,2025-01-12 10:41:00
16482,D,9.414345022699443,2025-01-12 10:42:00
16483,C,880.5564596385939,2025-01-12 10:43:00
16484,B,550.7704561040799,2025-01-12 10:44:00
16485,D,175.1693201343727,2025-01-12 10:45:00
16486,C,807.665132393045,2025-01-12 10:46:00
16487,D,712.2000793865261,2025-01-12 10:47:00
16488,C,920.6471171198032,2025-01-12 10:48:00
16489,B,305.6353624624261,2025-01-12 10:49:00
16490,A,362.3703454338851,2025-01-12 10:50:00
16491,C,299.69799428125145,2025-01-12 10:51:00
16492,A,443.3941476725255,2025-01-12 10:52:00
16493,D,203.0681186614437,2025-01-12 10:53:00
16494,D,247.23220995128835,2025-01-12 10:54:00
16495,C,413.80847434259726,2025-01-12 10:55:00
16496,C,429.5693123717369,2025-01-12 10:56:00
16497,A,503.50094466433626,2025-01-12 10:57:00
16498,A,263.5266249529202,2025-01-12 10:58:00
16499,C,750.9714134407012,2025-01-12 10:59:00
16500,B,195.35681846338127,2025-01-12 11:00:00
16501,B,861.5555613125641,2025-01-12 11:01:00
16502,D,813.4296455186061,2025-01-12 11:02:00
16503,C,959.0948532748271,2025-01-12 11:03:00
16504,C,188.29305504168815,2025-01-12 11:04:00
16505,C,440.29091527430006,2025-01-12 11:05:00
16506,B,696.6123692289268,2025-01-12 11:06:00
16507,C,427.12834525310797,2025-01-12 11:07:00
16508,B,50.19384688383188,2025-01-12 11:08:00
16509,A,598.371419854363,2025-01-12 11:09:00
16510,B,220.99829354279242,2025-01-12 11:10:00
16511,D,434.36240911048327,2025-01-12 11:11:00
16512,B,727.4497173216649,2025-01-12 11:12:00
16513,A,306.3522477110239,2025-01-12 11:13:00
16514,D,143.36654469270528,2025-01-12 11:14:00
16515,A,10.713454881880802,2025-01-12 11:15:00
16516,A,626.2554902562517,2025-01-12 11:16:00
16517,C,254.80575124438144,2025-01-12 11:17:00
16518,B,43.3837947390856,2025-01-12 11:18:00
16519,B,730.4695241439748,2025-01-12 11:19:00
16520,B,543.6695030345621,2025-01-12 11:20:00
16521,B,77.61911714460024,2025-01-12 11:21:00
16522,D,528.2574545835053,2025-01-12 11:22:00
16523,B,369.4183122928062,2025-01-12 11:23:00
16524,C,221.468551902001,2025-01-12 11:24:00
16525,C,476.15868033037657,2025-01-12 11:25:00
16526,D,373.37754901523937,2025-01-12 11:26:00
16527,C,386.82742206123345,2025-01-12 11:27:00
16528,D,201.49655283767876,2025-01-12 11:28:00
16529,D,918.1656099640644,2025-01-12 11:29:00
16530,A,715.8845797962796,2025-01-12 11:30:00
16531,A,255.33257829141453,2025-01-12 11:31:00
16532,D,95.34109447897544,2025-01-12 11:32:00
